T1_H_Win_per,T1_A_Win_per,T1_T_WIn_Per,T1_Margin_per_game,T1_Ast_per_game,T1_Blk_per_game,T1_TS_per_game,T1_TR_per_game,T1_OR_per_game,T1_Stl_per_game,T1_TOVP_per_game,T1_Tier,T1_Seed,T2_H_Win_per,T2_A_Win_per,T2_T_WIn_Per,T2_Margin_per_game,T2_Ast_per_game,T2_Blk_per_game,T2_TS_per_game,T2_TR_per_game,T2_OR_per_game,T2_Stl_per_game,T2_TOVP_per_game,T2_Tier,T2_Seed,Output
0.866666667,0.5,0.689655172,12.37931034,15.24137931,2.862068966,0.539059726,37.93103448,11.65517241,8.344827586,17.20132937,2,10,0.8125,0.538461538,0.696969697,8.060606061,13.48484848,0.96969697,0.548359343,35.48484848,11.78787879,7.03030303,16.13122613,2,7,0
0.866666667,0.727272727,0.827586207,10.89655172,10.79310345,2.793103448,0.55887908,34.86206897,12.17241379,9.448275862,16.30124155,1,12,0.8,0.5,0.678571429,8.178571429,15.75,1.25,0.581599126,37.53571429,14.03571429,9.25,17.28618399,2,4,0
0.75,0.444444444,0.633333333,5.6,14.03333333,2.233333333,0.518703433,41.5,15.76666667,8.733333333,16.80017354,2,4,0.823529412,0.666666667,0.75,6.107142857,15.35714286,3.714285714,0.528644106,38.64285714,13.92857143,7.892857143,15.72304845,2,5,0
0.75,0.444444444,0.633333333,5.6,14.03333333,2.233333333,0.518703433,41.5,15.76666667,8.733333333,16.80017354,2,4,0.933333333,0.545454545,0.75862069,8.24137931,16.27586207,0.965517241,0.579093651,34.34482759,10.27586207,7,17.27473304,1,13,1
1,0.545454545,0.75,7.642857143,14.28571429,3.25,0.537145304,38.60714286,13.46428571,7.464285714,15.83707106,2,7,1,0.777777778,0.896551724,14.31034483,16.06896552,3.034482759,0.594034521,35.55172414,11.37931034,7.862068966,16.84942125,1,2,0
1,0.545454545,0.75,7.642857143,14.28571429,3.25,0.537145304,38.60714286,13.46428571,7.464285714,15.83707106,2,7,0.823529412,0.454545455,0.696969697,8.151515152,14.84848485,3,0.533570956,36.33333333,12.6969697,8.939393939,16.42910155,2,10,1
0.857142857,0.454545455,0.620689655,4.103448276,14.72413793,0.896551724,0.609436759,30.48275862,9.103448276,7.068965517,19.84289052,2,7,1,0.384615385,0.733333333,9.333333333,14.23333333,2.433333333,0.545964464,38.86666667,13.4,6.5,15.77319271,2,10,0
0.857142857,1,0.892857143,10.82142857,13.67857143,3.642857143,0.560899196,40.85714286,14.75,9.178571429,18.35811211,1,2,1,0.333333333,0.65625,1.875,13.8125,1,0.538359836,33.375,9.375,7.65625,17.18115863,2,15,1
0.857142857,1,0.892857143,10.82142857,13.67857143,3.642857143,0.560899196,40.85714286,14.75,9.178571429,18.35811211,1,2,0.8125,0.538461538,0.696969697,8.060606061,13.48484848,0.96969697,0.548359343,35.48484848,11.78787879,7.03030303,16.13122613,2,7,0
0.875,0.454545455,0.689655172,8.137931034,14.86206897,1.103448276,0.582429693,33.72413793,10.03448276,6.965517241,17.86905451,2,3,0.9,0.461538462,0.692307692,6.384615385,16.11538462,0.5,0.567219637,33.61538462,11.65384615,8.692307692,17.70693868,2,14,1
0.875,0.454545455,0.689655172,8.137931034,14.86206897,1.103448276,0.582429693,33.72413793,10.03448276,6.965517241,17.86905451,2,3,0.882352941,0.4,0.7,9.1,16.63333333,2.033333333,0.556878332,35.63333333,11.43333333,7.566666667,16.02847707,2,6,0
0.857142857,0.3,0.642857143,7.607142857,18.35714286,1.142857143,0.552916789,40,15.35714286,9.607142857,17.35789201,2,6,0.9375,0.666666667,0.766666667,10.73333333,13.83333333,2.366666667,0.531614139,41.4,16.3,6.966666667,14.02355257,1,3,0
1,0.777777778,0.896551724,14.31034483,16.06896552,3.034482759,0.594034521,35.55172414,11.37931034,7.862068966,16.84942125,1,2,0.947368421,0.777777778,0.875,12.78125,15.0625,4.09375,0.55407799,36.625,12.90625,5.875,16.46637901,1,3,1
1,0.777777778,0.896551724,14.31034483,16.06896552,3.034482759,0.594034521,35.55172414,11.37931034,7.862068966,16.84942125,1,2,1,1,0.964285714,16.28571429,16.53571429,3.428571429,0.597505796,32.92857143,9.678571429,9.142857143,15.17408646,1,1,1
0.916666667,0.692307692,0.766666667,5.366666667,14.3,1.466666667,0.582642677,33.53333333,9.266666667,5.833333333,19.04905797,1,12,0.733333333,0.727272727,0.714285714,7.178571429,15.89285714,2.535714286,0.566509679,33.57142857,11.67857143,9.285714286,19.14748868,2,5,1
0.947368421,0.777777778,0.875,12.78125,15.0625,4.09375,0.55407799,36.625,12.90625,5.875,16.46637901,1,3,0.916666667,0.785714286,0.827586207,8.310344828,16.68965517,4,0.559291664,36.27586207,12.37931034,8.827586207,19.21758262,1,14,1
0.947368421,0.777777778,0.875,12.78125,15.0625,4.09375,0.55407799,36.625,12.90625,5.875,16.46637901,1,3,1,0.454545455,0.8,11.96666667,13.4,1.733333333,0.550495971,32.96666667,11.26666667,6.966666667,13.75612951,1,6,1
0.818181818,0.769230769,0.730769231,5.692307692,13.11538462,1.730769231,0.58382907,30.76923077,8.576923077,6.653846154,20.02804366,2,14,0.9375,0.666666667,0.766666667,10.73333333,13.83333333,2.366666667,0.531614139,41.4,16.3,6.966666667,14.02355257,1,3,0
0.692307692,0.533333333,0.625,5.53125,12.15625,1.4375,0.515614833,35.46875,11.96875,7.09375,17.05505949,2,11,1,0.454545455,0.8,11.96666667,13.4,1.733333333,0.550495971,32.96666667,11.26666667,6.966666667,13.75612951,1,6,0
1,1,0.964285714,16.28571429,16.53571429,3.428571429,0.597505796,32.92857143,9.678571429,9.142857143,15.17408646,1,1,0.9375,0.363636364,0.6875,6.96875,14.75,1.53125,0.543671507,34,11.3125,8.25,15.51529334,2,8,1
1,1,0.964285714,16.28571429,16.53571429,3.428571429,0.597505796,32.92857143,9.678571429,9.142857143,15.17408646,1,1,0.8,0.5,0.678571429,8.178571429,15.75,1.25,0.581599126,37.53571429,14.03571429,9.25,17.28618399,2,4,1
1,0.909090909,0.966666667,13.23333333,16.36666667,4.166666667,0.579779659,36.3,11.1,6.366666667,17.90287686,1,1,0.615384615,0.636363636,0.571428571,-0.214285714,12.60714286,0.571428571,0.539982739,37.5,12.35714286,6.892857143,20.40337589,2,16,1
0.9375,0.666666667,0.766666667,10.73333333,13.83333333,2.366666667,0.531614139,41.4,16.3,6.966666667,14.02355257,1,3,0.8125,0.538461538,0.696969697,8.060606061,13.48484848,0.96969697,0.548359343,35.48484848,11.78787879,7.03030303,16.13122613,2,7,0
0.933333333,0.5,0.689655172,7.551724138,17.5862069,1.586206897,0.526502461,35.03448276,12.34482759,11.75862069,15.98882344,2,9,0.785714286,0.461538462,0.633333333,3.2,16.06666667,0.866666667,0.562763172,35.4,12.4,7.333333333,17.20609444,2,8,1
0.857142857,0.615384615,0.766666667,7.233333333,13,2.466666667,0.554980766,37.73333333,12.33333333,6.733333333,20.42926415,1,13,0.8,0.5,0.678571429,8.178571429,15.75,1.25,0.581599126,37.53571429,14.03571429,9.25,17.28618399,2,4,0
0.882352941,0.4,0.7,9.1,16.63333333,2.033333333,0.556878332,35.63333333,11.43333333,7.566666667,16.02847707,2,6,1,0.666666667,0.866666667,13.26666667,15.46666667,2.4,0.567671986,38.03333333,14.36666667,8.766666667,15.94107821,1,11,1
0.933333333,0.636363636,0.766666667,10.6,13.83333333,2.9,0.600330208,36.7,10.23333333,5.2,16.75716579,1,5,0.916666667,0.785714286,0.814814815,9.814814815,13.51851852,2.185185185,0.545078812,36.62962963,13.33333333,8.296296296,16.88348479,1,12,0
0.7,0.428571429,0.551724138,1.275862069,13.13793103,1.586206897,0.492927778,37.24137931,12.93103448,10.62068966,17.84281077,2,16,0.5,0.1875,0.379310345,-3.137931034,14.72413793,-0.551724138,0.54013677,32.51724138,11.86206897,6.965517241,15.5165072,3,16,0
0.9375,0.727272727,0.818181818,10.12121212,16.57575758,2.484848485,0.569971979,37,13.72727273,8.242424242,17.55905066,1,3,1,0.888888889,0.96969697,17.3030303,18.57575758,3.363636364,0.596498937,34.36363636,10.96969697,7.636363636,14.38036772,1,1,0
0.9375,0.727272727,0.818181818,10.12121212,16.57575758,2.484848485,0.569971979,37,13.72727273,8.242424242,17.55905066,1,3,0.923076923,0.636363636,0.793103448,12.24137931,16.62068966,1.931034483,0.606146539,34.20689655,11.37931034,6.965517241,17.53565358,1,2,1
0.9375,0.727272727,0.818181818,10.12121212,16.57575758,2.484848485,0.569971979,37,13.72727273,8.242424242,17.55905066,1,3,0.785714286,0.583333333,0.677419355,6.258064516,15.67741935,1.516129032,0.551595718,33,11.74193548,11.77419355,15.82283174,2,11,1
0.9375,0.727272727,0.818181818,10.12121212,16.57575758,2.484848485,0.569971979,37,13.72727273,8.242424242,17.55905066,1,3,0.933333333,0.545454545,0.774193548,15.48387097,17.22580645,2.161290323,0.62290995,34.29032258,9.516129032,5.580645161,17.40647507,1,14,1
0.941176471,0.777777778,0.857142857,8.107142857,17.39285714,3.25,0.539541288,37.78571429,14.32142857,7.25,16.17211271,1,4,0.923076923,0.533333333,0.714285714,7.642857143,14.39285714,1.785714286,0.538430571,37.5,12.35714286,7.928571429,19.56154177,2,13,1
0.941176471,0.777777778,0.857142857,8.107142857,17.39285714,3.25,0.539541288,37.78571429,14.32142857,7.25,16.17211271,1,4,0.916666667,0.785714286,0.814814815,9.814814815,13.51851852,2.185185185,0.545078812,36.62962963,13.33333333,8.296296296,16.88348479,1,12,0
0.923076923,0.533333333,0.709677419,5.129032258,12.4516129,1.258064516,0.564019732,31.77419355,9.35483871,8,21.77311785,2,14,0.9375,0.6,0.793103448,10.20689655,16.5862069,2.275862069,0.575146172,37.75862069,11.79310345,6.620689655,18.04950002,1,3,1
0.923076923,0.533333333,0.709677419,5.129032258,12.4516129,1.258064516,0.564019732,31.77419355,9.35483871,8,21.77311785,2,14,0.9375,0.454545455,0.733333333,7.533333333,13.06666667,1.166666667,0.543108431,35.06666667,10.5,5.466666667,15.51575466,2,6,0
0.857142857,0.583333333,0.75,6.285714286,14.21428571,1.571428571,0.54273604,38.67857143,14.57142857,8.714285714,15.34721309,2,7,0.647058824,0.454545455,0.59375,7.46875,15.3125,1.53125,0.57655295,32.53125,11.09375,7.0625,16.04753954,2,10,0
0.769230769,0.5,0.62962963,2.888888889,13.51851852,0.888888889,0.536465369,40.59259259,13.51851852,7.037037037,20.88319198,2,15,1,0.666666667,0.838709677,11.29032258,15.87096774,3.064516129,0.594324775,39.64516129,13.96774194,8.612903226,16.99646651,1,2,0
0.882352941,0.666666667,0.774193548,12,15,4.225806452,0.549277125,41.4516129,14.38709677,5.483870968,16.12246536,1,7,0.8125,0.333333333,0.65625,6.1875,15.5,1.78125,0.563590936,36.09375,11.09375,7.53125,18.14491258,2,10,1
0.882352941,0.666666667,0.774193548,12,15,4.225806452,0.549277125,41.4516129,14.38709677,5.483870968,16.12246536,1,7,0.933333333,0.7,0.833333333,11.83333333,15.26666667,2.633333333,0.55165269,35.6,12.7,9.4,16.43707209,1,2,0
0.823529412,0.7,0.75862069,11.86206897,17.4137931,4.793103448,0.55112193,46.13793103,15.68965517,6.172413793,17.61463254,1,2,0.647058824,0.454545455,0.59375,7.46875,15.3125,1.53125,0.57655295,32.53125,11.09375,7.0625,16.04753954,2,10,0
0.823529412,0.7,0.75862069,11.86206897,17.4137931,4.793103448,0.55112193,46.13793103,15.68965517,6.172413793,17.61463254,1,2,0.769230769,0.583333333,0.724137931,3.172413793,15.31034483,1.965517241,0.580368284,35.10344828,11.96551724,6.655172414,20.42211191,2,15,1
0.6875,0.583333333,0.696969697,6.545454545,14.27272727,1.454545455,0.576221782,31.39393939,9.878787879,6.848484848,16.04228044,2,10,0.785714286,0.545454545,0.677419355,4.516129032,16.19354839,2.064516129,0.561921415,30.67741935,9.903225806,8.161290323,15.34152529,2,7,0
0.9,0.352941176,0.59375,0.5625,10.65625,0.78125,0.552540188,27.53125,10.15625,8.15625,19.7399412,2,16,0.933333333,0.555555556,0.833333333,13.96666667,13.2,4.733333333,0.571967654,38.43333333,13.5,8.766666667,16.27133477,1,1,0
0.933333333,0.555555556,0.833333333,13.96666667,13.2,4.733333333,0.571967654,38.43333333,13.5,8.766666667,16.27133477,1,1,0.933333333,0.666666667,0.785714286,14.71428571,17.85714286,1.892857143,0.601377252,36.03571429,11.85714286,7.714285714,17.62571773,1,5,0
0.933333333,0.555555556,0.833333333,13.96666667,13.2,4.733333333,0.571967654,38.43333333,13.5,8.766666667,16.27133477,1,1,0.846153846,0.5,0.6875,6.4375,14.15625,1.84375,0.535554781,40.96875,14.5,6.9375,18.36509611,2,9,1
0.9,0.533333333,0.703703704,2.888888889,14.66666667,2.222222222,0.556244318,34.48148148,10.92592593,6.851851852,18.13166746,2,15,0.933333333,0.7,0.833333333,11.83333333,15.26666667,2.633333333,0.55165269,35.6,12.7,9.4,16.43707209,1,2,0
0.785714286,0.5,0.612903226,3.258064516,15.03225806,1.258064516,0.539734589,36.09677419,12.4516129,7.129032258,16.66385312,2,16,1,0.888888889,0.96969697,17.3030303,18.57575758,3.363636364,0.596498937,34.36363636,10.96969697,7.636363636,14.38036772,1,1,0
0.8125,0.555555556,0.766666667,14.13333333,15.03333333,3,0.593356264,37.33333333,11.5,7.033333333,17.32571543,1,4,0.928571429,0.307692308,0.677419355,3.838709677,11.80645161,1.258064516,0.566722383,32.80645161,10.90322581,8.548387097,17.0187949,2,13,1
0.8125,0.555555556,0.766666667,14.13333333,15.03333333,3,0.593356264,37.33333333,11.5,7.033333333,17.32571543,1,4,0.875,0.625,0.75862069,11.10344828,12.37931034,2.862068966,0.557084543,36.86206897,14.27586207,8.24137931,15.84877885,1,5,0
0.75,0.666666667,0.75862069,10.31034483,16.03448276,2.275862069,0.566790346,36.68965517,13.03448276,9.793103448,17.90550247,1,12,0.8,0.4,0.633333333,8.266666667,14.96666667,1.7,0.544984646,39.46666667,12.76666667,8.266666667,18.37627613,2,5,0
0.8,0.4,0.633333333,8.266666667,14.96666667,1.7,0.544984646,39.46666667,12.76666667,8.266666667,18.37627613,2,5,0.882352941,0.9,0.870967742,17.90322581,15.93548387,2.967741935,0.595468304,39.12903226,12.70967742,9.064516129,17.68742501,1,4,0
1,0.666666667,0.862068966,9.896551724,15.82758621,2.551724138,0.603310344,38.17241379,11.72413793,5.586206897,16.92493214,1,3,0.866666667,0.5,0.666666667,7.966666667,16.83333333,1.766666667,0.559389014,34.86666667,11.36666667,7.766666667,15.70543898,2,6,0
1,0.666666667,0.862068966,9.896551724,15.82758621,2.551724138,0.603310344,38.17241379,11.72413793,5.586206897,16.92493214,1,3,1,0.692307692,0.827586207,7.724137931,13.86206897,2.724137931,0.549249812,34.65517241,11.17241379,7.896551724,18.61107555,1,14,1
1,0.888888889,0.96969697,17.3030303,18.57575758,3.363636364,0.596498937,34.36363636,10.96969697,7.636363636,14.38036772,1,1,0.882352941,0.9,0.870967742,17.90322581,15.93548387,2.967741935,0.595468304,39.12903226,12.70967742,9.064516129,17.68742501,1,4,1
1,0.888888889,0.96969697,17.3030303,18.57575758,3.363636364,0.596498937,34.36363636,10.96969697,7.636363636,14.38036772,1,1,0.75,0.846153846,0.793103448,7.034482759,15.06896552,3.24137931,0.542454849,39.37931034,12.06896552,6.689655172,18.41731442,1,9,1
1,0.888888889,0.96969697,17.3030303,18.57575758,3.363636364,0.596498937,34.36363636,10.96969697,7.636363636,14.38036772,1,1,1,0.8,0.870967742,18.51612903,19.32258065,2.870967742,0.605076688,40.32258065,13.77419355,10.38709677,18.42453056,1,1,0
1,0.888888889,0.96969697,17.3030303,18.57575758,3.363636364,0.596498937,34.36363636,10.96969697,7.636363636,14.38036772,1,1,0.916666667,0.785714286,0.814814815,9.814814815,13.51851852,2.185185185,0.545078812,36.62962963,13.33333333,8.296296296,16.88348479,1,12,1
0.8125,0.363636364,0.620689655,4.24137931,14.24137931,1.448275862,0.51751168,34.96551724,11.75862069,9.482758621,16.26865071,2,9,0.823529412,0.555555556,0.677419355,5.612903226,14.35483871,3.096774194,0.552871793,33.87096774,11.38709677,9.129032258,20.6276578,2,8,1
0.8125,0.363636364,0.620689655,4.24137931,14.24137931,1.448275862,0.51751168,34.96551724,11.75862069,9.482758621,16.26865071,2,9,1,0.8,0.870967742,18.51612903,19.32258065,2.870967742,0.605076688,40.32258065,13.77419355,10.38709677,18.42453056,1,1,0
0.933333333,0.7,0.833333333,11.83333333,15.26666667,2.633333333,0.55165269,35.6,12.7,9.4,16.43707209,1,2,0.933333333,0.666666667,0.785714286,14.71428571,17.85714286,1.892857143,0.601377252,36.03571429,11.85714286,7.714285714,17.62571773,1,5,0
0.933333333,0.7,0.833333333,11.83333333,15.26666667,2.633333333,0.55165269,35.6,12.7,9.4,16.43707209,1,2,1,0.7,0.833333333,10.43333333,14.43333333,2.033333333,0.604673174,33.96666667,10.63333333,5.933333333,20.51359843,1,6,1
0.882352941,0.9,0.870967742,17.90322581,15.93548387,2.967741935,0.595468304,39.12903226,12.70967742,9.064516129,17.68742501,1,4,0.909090909,0.357142857,0.655172414,4.137931034,12.10344828,0.689655172,0.53383145,35.4137931,14.24137931,9.379310345,18.56935164,2,13,1
0.882352941,0.9,0.870967742,17.90322581,15.93548387,2.967741935,0.595468304,39.12903226,12.70967742,9.064516129,17.68742501,1,4,1,0.545454545,0.838709677,12.80645161,19.35483871,2.032258065,0.578164233,37.51612903,15.06451613,8.35483871,16.37956008,1,1,1
0.882352941,0.9,0.870967742,17.90322581,15.93548387,2.967741935,0.595468304,39.12903226,12.70967742,9.064516129,17.68742501,1,4,0.785714286,0.545454545,0.677419355,4.516129032,16.19354839,2.064516129,0.561921415,30.67741935,9.903225806,8.161290323,15.34152529,2,7,1
0.933333333,0.4,0.689655172,4.448275862,14.89655172,1.586206897,0.569228451,36.37931034,11.48275862,7,16.63469604,2,6,0.785714286,0.583333333,0.677419355,6.258064516,15.67741935,1.516129032,0.551595718,33,11.74193548,11.77419355,15.82283174,2,11,0
0.933333333,0.666666667,0.785714286,14.71428571,17.85714286,1.892857143,0.601377252,36.03571429,11.85714286,7.714285714,17.62571773,1,5,1,0.8,0.870967742,18.51612903,19.32258065,2.870967742,0.605076688,40.32258065,13.77419355,10.38709677,18.42453056,1,1,0
0.933333333,0.666666667,0.785714286,14.71428571,17.85714286,1.892857143,0.601377252,36.03571429,11.85714286,7.714285714,17.62571773,1,5,0.933333333,0.714285714,0.84375,9.8125,16.09375,3.46875,0.534561167,36.3125,12,9.625,15.53678664,1,12,1
0.933333333,0.666666667,0.785714286,14.71428571,17.85714286,1.892857143,0.601377252,36.03571429,11.85714286,7.714285714,17.62571773,1,5,1,0.625,0.8,10.66666667,15.8,0.833333333,0.556296227,37.9,12.03333333,6.733333333,15.33698515,1,13,1
0.846153846,0.5,0.6875,6.4375,14.15625,1.84375,0.535554781,40.96875,14.5,6.9375,18.36509611,2,9,0.833333333,0.5,0.6,2.066666667,12.26666667,1.266666667,0.526339881,35.96666667,12.26666667,6.733333333,17.42162639,2,8,1
0.833333333,0.285714286,0.571428571,0.25,13.78571429,0.892857143,0.55907328,36,10.28571429,5.892857143,21.4316338,2,16,1,0.545454545,0.838709677,12.80645161,19.35483871,2.032258065,0.578164233,37.51612903,15.06451613,8.35483871,16.37956008,1,1,0
0.647058824,0.454545455,0.59375,7.46875,15.3125,1.53125,0.57655295,32.53125,11.09375,7.0625,16.04753954,2,10,0.9375,0.454545455,0.733333333,7.533333333,13.06666667,1.166666667,0.543108431,35.06666667,10.5,5.466666667,15.51575466,2,6,0
0.75,0.846153846,0.793103448,7.034482759,15.06896552,3.24137931,0.542454849,39.37931034,12.06896552,6.689655172,18.41731442,1,9,0.875,0.4,0.655172414,8.344827586,13.37931034,2.034482759,0.571692044,39.48275862,13.44827586,6.068965517,17.34788894,2,8,1
0.944444444,0.5,0.806451613,10.93548387,15.03225806,2.677419355,0.613168663,33.70967742,9.709677419,7.516129032,18.1276137,1,12,0.875,0.625,0.75862069,11.10344828,12.37931034,2.862068966,0.557084543,36.86206897,14.27586207,8.24137931,15.84877885,1,5,0
1,0.357142857,0.689655172,7,15.89655172,1.655172414,0.564080691,40.82758621,15.86206897,6.862068966,14.39471912,2,14,0.933333333,0.666666667,0.774193548,12.38709677,15.87096774,1.967741935,0.574668042,35.19354839,12.74193548,8.838709677,17.36688794,1,3,0
1,0.8,0.870967742,18.51612903,19.32258065,2.870967742,0.605076688,40.32258065,13.77419355,10.38709677,18.42453056,1,1,0.5,0.1875,0.379310345,-3.137931034,14.72413793,-0.551724138,0.54013677,32.51724138,11.86206897,6.965517241,15.5165072,3,16,1
1,0.8,0.870967742,18.51612903,19.32258065,2.870967742,0.605076688,40.32258065,13.77419355,10.38709677,18.42453056,1,1,0.875,0.625,0.75862069,11.10344828,12.37931034,2.862068966,0.557084543,36.86206897,14.27586207,8.24137931,15.84877885,1,5,1
1,0.8,0.870967742,18.51612903,19.32258065,2.870967742,0.605076688,40.32258065,13.77419355,10.38709677,18.42453056,1,1,0.9375,0.454545455,0.733333333,7.533333333,13.06666667,1.166666667,0.543108431,35.06666667,10.5,5.466666667,15.51575466,2,6,1
0.857142857,0.461538462,0.666666667,5.7,15.66666667,2.133333333,0.578386959,33.33333333,8.766666667,6.1,15.60165418,2,11,0.9375,0.454545455,0.733333333,7.533333333,13.06666667,1.166666667,0.543108431,35.06666667,10.5,5.466666667,15.51575466,2,6,0
0.933333333,0.666666667,0.774193548,12.38709677,15.87096774,1.967741935,0.574668042,35.19354839,12.74193548,8.838709677,17.36688794,1,3,1,0.7,0.833333333,10.43333333,14.43333333,2.033333333,0.604673174,33.96666667,10.63333333,5.933333333,20.51359843,1,6,0
0.923076923,0.636363636,0.793103448,12.24137931,16.62068966,1.931034483,0.606146539,34.20689655,11.37931034,6.965517241,17.53565358,1,2,1,0.571428571,0.78125,6.78125,13.40625,2,0.538854973,32.96875,11.3125,8.875,17.10401769,1,7,1
0.923076923,0.636363636,0.793103448,12.24137931,16.62068966,1.931034483,0.606146539,34.20689655,11.37931034,6.965517241,17.53565358,1,2,0.9,0.571428571,0.703703704,5,11.03703704,2.62962963,0.523480558,31.07407407,10.74074074,9.111111111,19.53735792,2,15,1
